"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"1020","G48","G8",0,0.000568828213879408,0.0918639967511016,-1,0.0912951685372222,"higher",3,7,0,1,1,"np_homophily",3,2,"lower",4,5,4,"local","regional","bigger",71985.1499334578
"1021","G59","G8",0,0.00451728234709347,0.0918639967511016,-1,0.0873467144040082,"higher",4,7,0,1,1,"np_homophily",3,2,"lower",7,5,4,"regional","regional","regional_match",65006.6556502642
"1022","G6","G8",0,0.00621088366214912,0.0918639967511016,1,0.0856531130889525,"higher",0,7,0,0,1,"higher",1,2,"higher",3,5,2,"regional","regional","regional_match",118714.109934684
"1023","G60","G8",0,0.00114668178299981,0.0918639967511016,0,0.0907173149681018,"higher",1,7,1,1,1,"np_homophily",2,2,"match",2,5,0,"regional","regional","regional_match",954.538600893307
"1024","G66","G8",0,7.43008566589935e-06,0.0918639967511016,0,0.0918565666654357,"higher",1,7,1,1,1,"np_homophily",2,2,"match",3,5,2,"local","regional","bigger",7021.84601809402
"1025","G69","G8",0,0.000657863434326975,0.0918639967511016,1,0.0912061333167747,"higher",0,7,0,0,1,"higher",1,2,"higher",1,5,0,"local","regional","bigger",98764.2654379764
"1026","G71","G8",0,0.00635483274997845,0.0918639967511016,0,0.0855091640011232,"higher",0,7,0,1,1,"np_homophily",2,2,"match",1,5,1,"local","regional","bigger",9662.06336412209
"1027","G72","G8",0,0.00258720365018067,0.0918639967511016,0,0.089276793100921,"higher",2,7,0,0,1,"higher",2,2,"match",2,5,1,"local","regional","bigger",659.256767979051
"1028","G9","G8",0,0.000633959977160723,0.0918639967511016,-1,0.0912300367739409,"higher",1,7,1,1,1,"np_homophily",3,2,"lower",4,5,3,"regional","regional","regional_match",103866.410213834
"1029","G13","G80",1,0.00192406970886424,0.00742423297686866,1,0.00550016326800442,"higher",5,3,1,1,0,"lower",2,3,"higher",4,3,3,"regional","local","smaller",44189.3808002013
"1030","G14","G80",0,0,0.00742423297686866,1,0.00742423297686866,"higher",0,3,0,0,0,"no_np_homophily",2,3,"higher",3,3,1,"local","local","local_match",40679.2080856165
"1031","G17","G80",0,0.00338440320094692,0.00742423297686866,0,0.00403982977592174,"higher",7,3,1,1,0,"lower",3,3,"match",2,3,2,"local","local","local_match",40542.354985004
"1032","G19","G80",0,0.002405615661348,0.00742423297686866,1,0.00501861731552066,"higher",0,3,0,1,0,"lower",2,3,"higher",2,3,1,"local","local","local_match",42154.5193679788
"1033","G20","G80",0,0.000806723398014089,0.00742423297686866,0,0.00661750957885457,"higher",4,3,0,1,0,"lower",3,3,"match",6,3,2,"regional","local","smaller",45651.9447704674
"1034","G43","G80",0,0.000624248446774465,0.00742423297686866,0,0.0067999845300942,"higher",4,3,2,1,0,"lower",3,3,"match",3,3,1,"regional","local","smaller",45218.2161966964
"1035","G48","G80",0,0.000568828213879408,0.00742423297686866,0,0.00685540476298925,"higher",3,3,0,1,0,"lower",3,3,"match",4,3,2,"local","local","local_match",42856.9251799674
"1036","G59","G80",0,0.00451728234709347,0.00742423297686866,0,0.00290695062977519,"higher",4,3,0,1,0,"lower",3,3,"match",7,3,3,"regional","local","smaller",49822.1327793012
"1037","G6","G80",0,0.00621088366214912,0.00742423297686866,2,0.00121334931471954,"higher",0,3,0,0,0,"no_np_homophily",1,3,"higher",3,3,2,"regional","local","smaller",124917.748168676
"1038","G72","G80",0,0.00258720365018067,0.00742423297686866,1,0.004837029326688,"higher",2,3,0,0,0,"no_np_homophily",2,3,"higher",2,3,2,"local","local","local_match",113042.68456783
"1039","G8","G80",0,0.0918639967511016,0.00742423297686866,1,-0.084439763774233,"lower",7,3,3,1,0,"lower",2,3,"higher",5,3,2,"regional","local","smaller",112974.018721443
"1040","G9","G80",0,0.000633959977160723,0.00742423297686866,0,0.00679027299970794,"higher",1,3,1,1,0,"lower",3,3,"match",4,3,2,"regional","local","smaller",118475.479899242
"1041","G13","G81",1,0.00192406970886424,0.00160666510613484,-1,-0.000317404602729406,"lower",5,0,0,1,1,"np_homophily",2,1,"lower",4,1,1,"regional","regional","regional_match",182811.658545775
"1042","G14","G81",0,0,0.00160666510613484,-1,0.00160666510613484,"higher",0,0,1,0,1,"higher",2,1,"lower",3,1,0,"local","regional","bigger",179816.696941701
"1043","G16","G81",0,0,0.00160666510613484,0,0.00160666510613484,"higher",0,0,1,1,1,"np_homophily",1,1,"match",1,1,0,"local","regional","bigger",228858.748941049
"1044","G17","G81",0,0.00338440320094692,0.00160666510613484,-2,-0.00177773809481208,"lower",7,0,0,1,1,"np_homophily",3,1,"lower",2,1,1,"local","regional","bigger",179445.090273333
"1045","G19","G81",0,0.002405615661348,0.00160666510613484,-1,-0.000798950555213163,"lower",0,0,1,1,1,"np_homophily",2,1,"lower",2,1,0,"local","regional","bigger",181178.649287105
"1046","G20","G81",0,0.000806723398014089,0.00160666510613484,-2,0.000799941708120747,"higher",4,0,0,1,1,"np_homophily",3,1,"lower",6,1,1,"regional","regional","regional_match",184250.872902842
"1047","G21","G81",0,0.0001036430124939,0.00160666510613484,-1,0.00150302209364094,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",3,1,1,"local","regional","bigger",244678.901937588
"1048","G29","G81",0,0.000669274139494594,0.00160666510613484,0,0.000937390966640243,"higher",0,0,1,1,1,"np_homophily",1,1,"match",3,1,0,"local","regional","bigger",259323.229271107
"1049","G4","G81",0,7.98051006739163e-05,0.00160666510613484,-1,0.00152686000546092,"higher",0,0,1,1,1,"np_homophily",2,1,"lower",5,1,1,"regional","regional","regional_match",256332.195364421
"1050","G41","G81",0,0.00312278569447108,0.00160666510613484,0,-0.00151612058833624,"lower",0,0,1,0,1,"higher",1,1,"match",4,1,1,"local","regional","bigger",257082.604603855
"1051","G43","G81",0,0.000624248446774465,0.00160666510613484,-2,0.000982416659360371,"higher",4,0,0,1,1,"np_homophily",3,1,"lower",3,1,1,"regional","regional","regional_match",183840.427185683
"1052","G48","G81",0,0.000568828213879408,0.00160666510613484,-2,0.00103783689225543,"higher",3,0,0,1,1,"np_homophily",3,1,"lower",4,1,1,"local","regional","bigger",181509.625306186
"1053","G59","G81",0,0.00451728234709347,0.00160666510613484,-2,-0.00291061724095863,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",7,1,1,"regional","regional","regional_match",188111.524101267
"1054","G6","G81",0,0.00621088366214912,0.00160666510613484,0,-0.00460421855601429,"lower",0,0,1,0,1,"higher",1,1,"match",3,1,1,"regional","regional","regional_match",253628.212660346
"1055","G60","G81",0,0.00114668178299981,0.00160666510613484,-1,0.000459983323135028,"higher",1,0,0,1,1,"np_homophily",2,1,"lower",2,1,0,"regional","regional","regional_match",246557.292432666
"1056","G66","G81",0,7.43008566589935e-06,0.00160666510613484,-1,0.00159923502046894,"higher",1,0,0,1,1,"np_homophily",2,1,"lower",3,1,1,"local","regional","bigger",241620.693023389
"1057","G69","G81",0,0.000657863434326975,0.00160666510613484,0,0.000948801671807861,"higher",0,0,1,0,1,"higher",1,1,"match",1,1,0,"local","regional","bigger",257082.604603855
"1058","G71","G81",0,0.00635483274997845,0.00160666510613484,-1,-0.00474816764384362,"lower",0,0,1,1,1,"np_homophily",2,1,"lower",1,1,1,"local","regional","bigger",236987.062759112
"1059","G72","G81",0,0.00258720365018067,0.00160666510613484,-1,-0.000980538544045829,"lower",2,0,0,0,1,"higher",2,1,"lower",2,1,0,"local","regional","bigger",245994.711584144
"1060","G8","G81",0,0.0918639967511016,0.00160666510613484,-1,-0.0902573316449668,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,1,1,"regional","regional","regional_match",245762.18046925
"1061","G9","G81",0,0.000633959977160723,0.00160666510613484,-2,0.000972705128974114,"higher",1,0,0,1,1,"np_homophily",3,1,"lower",4,1,1,"regional","regional","regional_match",251136.858451155
"1062","G13","G82",0,0.00192406970886424,0.00686860206369443,1,0.00494453235483019,"higher",5,1,1,1,1,"np_homophily",2,3,"higher",4,2,2,"regional","regional","regional_match",87881.6849255459
"1063","G14","G82",0,0,0.00686860206369443,1,0.00686860206369443,"higher",0,1,0,0,1,"higher",2,3,"higher",3,2,0,"local","regional","bigger",86715.853149056
"1064","G16","G82",0,0,0.00686860206369443,2,0.00686860206369443,"higher",0,1,0,1,1,"np_homophily",1,3,"higher",1,2,0,"local","regional","bigger",91203.6000737094
"1065","G17","G82",0,0.00338440320094692,0.00686860206369443,0,0.00348419886274751,"higher",7,1,1,1,1,"np_homophily",3,3,"match",2,2,1,"local","regional","bigger",88265.9353995624
"1066","G19","G82",0,0.002405615661348,0.00686860206369443,1,0.00446298640234643,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",2,2,0,"local","regional","bigger",86643.6196030565
"1067","G20","G82",0,0.000806723398014089,0.00686860206369443,0,0.00606187866568034,"higher",4,1,1,1,1,"np_homophily",3,3,"match",6,2,2,"regional","regional","regional_match",87291.9865220189
"1068","G21","G82",0,0.0001036430124939,0.00686860206369443,1,0.00676495905120053,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",3,2,1,"local","regional","bigger",109263.15836947
"1069","G29","G82",0,0.000669274139494594,0.00686860206369443,2,0.00619932792419983,"higher",0,1,0,1,1,"np_homophily",1,3,"higher",3,2,0,"local","regional","bigger",33242.4056194518
"1070","G4","G82",0,7.98051006739163e-05,0.00686860206369443,1,0.00678879696302051,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",5,2,1,"regional","regional","regional_match",15790.6871507497
"1071","G41","G82",0,0.00312278569447108,0.00686860206369443,2,0.00374581636922335,"higher",0,1,0,0,1,"higher",1,3,"higher",4,2,1,"local","regional","bigger",20398.336057991
"1072","G43","G82",0,0.000624248446774465,0.00686860206369443,0,0.00624435361691996,"higher",4,1,0,1,1,"np_homophily",3,3,"match",3,2,1,"regional","regional","regional_match",87378.5268585645
"1073","G48","G82",0,0.000568828213879408,0.00686860206369443,0,0.00629977384981502,"higher",3,1,1,1,1,"np_homophily",3,3,"match",4,2,2,"local","regional","bigger",88391.3081950227
"1074","G59","G82",0,0.00451728234709347,0.00686860206369443,0,0.00235131971660096,"higher",4,1,1,1,1,"np_homophily",3,3,"match",7,2,2,"regional","regional","regional_match",86999.376496028
"1075","G6","G82",0,0.00621088366214912,0.00686860206369443,2,0.000657718401545306,"higher",0,1,0,0,1,"higher",1,3,"higher",3,2,1,"regional","regional","regional_match",11779.7029641811
"1076","G60","G82",0,0.00114668178299981,0.00686860206369443,1,0.00572192028069462,"higher",1,1,0,1,1,"np_homophily",2,3,"higher",2,2,0,"regional","regional","regional_match",109857.742551783
"1077","G66","G82",0,7.43008566589935e-06,0.00686860206369443,1,0.00686117197802853,"higher",1,1,0,1,1,"np_homophily",2,3,"higher",3,2,2,"local","regional","bigger",103731.531831804
"1078","G69","G82",0,0.000657863434326975,0.00686860206369443,2,0.00621073862936745,"higher",0,1,0,0,1,"higher",1,3,"higher",1,2,0,"local","regional","bigger",20398.336057991
"1079","G71","G82",0,0.00635483274997845,0.00686860206369443,1,0.000513769313715974,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",1,2,1,"local","regional","bigger",104451.925978588
"1080","G72","G82",1,0.00258720365018067,0.00686860206369443,1,0.00428139841351376,"higher",2,1,0,0,1,"higher",2,3,"higher",2,2,1,"local","regional","bigger",109632.101029563
"1081","G8","G82",0,0.0918639967511016,0.00686860206369443,1,-0.0849953946874072,"lower",7,1,0,1,1,"np_homophily",2,3,"higher",5,2,2,"regional","regional","regional_match",110173.598685078
"1082","G9","G82",0,0.000633959977160723,0.00686860206369443,0,0.0062346420865337,"higher",1,1,0,1,1,"np_homophily",3,3,"match",4,2,1,"regional","regional","regional_match",11184.4105979602
"1083","G13","G83",0,0.00192406970886424,0.0110019141853997,0,0.00907784447653547,"higher",5,0,0,1,1,"np_homophily",2,2,"match",4,3,1,"regional","regional","regional_match",92353.4888749009
"1084","G14","G83",0,0,0.0110019141853997,0,0.0110019141853997,"higher",0,0,1,0,1,"higher",2,2,"match",3,3,1,"local","regional","bigger",97076.2116852155
"1085","G16","G83",0,0,0.0110019141853997,1,0.0110019141853997,"higher",0,0,1,1,1,"np_homophily",1,2,"higher",1,3,0,"local","regional","bigger",50780.1756909177
"1086","G17","G83",0,0.00338440320094692,0.0110019141853997,-1,0.00761751098445279,"higher",7,0,0,1,1,"np_homophily",3,2,"lower",2,3,0,"local","regional","bigger",96131.6536048258
"1087","G19","G83",0,0.002405615661348,0.0110019141853997,0,0.00859629852405171,"higher",0,0,1,1,1,"np_homophily",2,2,"match",2,3,0,"local","regional","bigger",95433.3891809501
"1088","G20","G83",1,0.000806723398014089,0.0110019141853997,-1,0.0101951907873856,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",6,3,3,"regional","regional","regional_match",91155.7957803656
"1089","G21","G83",0,0.0001036430124939,0.0110019141853997,0,0.0108982711729058,"higher",0,0,1,1,1,"np_homophily",2,2,"match",3,3,0,"local","regional","bigger",29561.7230301293
"1090","G29","G83",0,0.000669274139494594,0.0110019141853997,1,0.0103326400459051,"higher",0,0,1,1,1,"np_homophily",1,2,"higher",3,3,0,"local","regional","bigger",113331.31700851
"1091","G4","G83",0,7.98051006739163e-05,0.0110019141853997,0,0.0109221090847258,"higher",0,0,1,1,1,"np_homophily",2,2,"match",5,3,1,"regional","regional","regional_match",132354.748743315
"1092","G41","G83",0,0.00312278569447108,0.0110019141853997,1,0.00787912849092863,"higher",0,0,1,0,1,"higher",1,2,"higher",4,3,0,"local","regional","bigger",126642.098540334
"1093","G43","G83",0,0.000624248446774465,0.0110019141853997,-1,0.0103776657386252,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",3,3,1,"regional","regional","regional_match",91564.7500612008
"1094","G48","G83",0,0.000568828213879408,0.0110019141853997,-1,0.0104330859715203,"higher",3,0,0,1,1,"np_homophily",3,2,"lower",4,3,2,"local","regional","bigger",93479.5516135756
"1095","G59","G83",0,0.00451728234709347,0.0110019141853997,-1,0.00648463183830624,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",7,3,2,"regional","regional","regional_match",86990.3559917588
"1096","G6","G83",0,0.00621088366214912,0.0110019141853997,1,0.00479103052325059,"higher",0,0,1,0,1,"higher",1,2,"higher",3,3,0,"regional","regional","regional_match",146991.251813139
"1097","G60","G83",0,0.00114668178299981,0.0110019141853997,0,0.0098552324023999,"higher",1,0,0,1,1,"np_homophily",2,2,"match",2,3,0,"regional","regional","regional_match",28818.3664029366
"1098","G66","G83",0,7.43008566589935e-06,0.0110019141853997,0,0.0109944840997338,"higher",1,0,0,1,1,"np_homophily",2,2,"match",3,3,1,"local","regional","bigger",35316.0275985635
"1099","G69","G83",0,0.000657863434326975,0.0110019141853997,1,0.0103440507510727,"higher",0,0,1,0,1,"higher",1,2,"higher",1,3,0,"local","regional","bigger",126642.098540334
"1100","G71","G83",0,0.00635483274997845,0.0110019141853997,0,0.00464708143542126,"higher",0,0,1,1,1,"np_homophily",2,2,"match",1,3,0,"local","regional","bigger",35888.63259421
"1101","G72","G83",0,0.00258720365018067,0.0110019141853997,0,0.00841471053521905,"higher",2,0,0,0,1,"higher",2,2,"match",2,3,1,"local","regional","bigger",29073.7984481534
"1102","G8","G83",0,0.0918639967511016,0.0110019141853997,0,-0.0808620825657019,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,3,2,"regional","regional","regional_match",28563.1563343576
"1103","G9","G83",0,0.000633959977160723,0.0110019141853997,-1,0.010367954208239,"higher",1,0,0,1,1,"np_homophily",3,2,"lower",4,3,1,"regional","regional","regional_match",132094.252267423
"1104","G13","G84",0,0.00192406970886424,0.0054694444459684,0,0.00354537473710416,"higher",5,0,0,1,1,"np_homophily",2,2,"match",4,4,1,"regional","regional","regional_match",44544.1628504828
"1105","G14","G84",0,0,0.0054694444459684,0,0.0054694444459684,"higher",0,0,1,0,1,"higher",2,2,"match",3,4,1,"local","regional","bigger",41106.2025397529
"1106","G16","G84",0,0,0.0054694444459684,1,0.0054694444459684,"higher",0,0,1,1,1,"np_homophily",1,2,"higher",1,4,0,"local","regional","bigger",92876.654929266
"1107","G17","G84",0,0.00338440320094692,0.0054694444459684,-1,0.00208504124502148,"higher",7,0,0,1,1,"np_homophily",3,2,"lower",2,4,0,"local","regional","bigger",40929.6160158998
"1108","G19","G84",0,0.002405615661348,0.0054694444459684,0,0.0030638287846204,"higher",0,0,1,1,1,"np_homophily",2,2,"match",2,4,0,"local","regional","bigger",42563.2792721799
"1109","G20","G84",1,0.000806723398014089,0.0054694444459684,-1,0.00466272104795431,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",6,4,4,"regional","regional","regional_match",46006.2952502286
"1110","G21","G84",0,0.0001036430124939,0.0054694444459684,0,0.0053658014334745,"higher",0,0,1,1,1,"np_homophily",2,2,"match",3,4,0,"local","regional","bigger",111873.690894134
"1111","G4","G84",0,7.98051006739163e-05,0.0054694444459684,0,0.00538963934529448,"higher",0,0,1,1,1,"np_homophily",2,2,"match",5,4,1,"regional","regional","regional_match",124150.911717012
"1112","G43","G84",0,0.000624248446774465,0.0054694444459684,-1,0.00484519599919393,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",3,4,2,"regional","regional","regional_match",45574.6997593646
"1113","G48","G84",0,0.000568828213879408,0.0054694444459684,-1,0.00490061623208899,"higher",3,0,0,1,1,"np_homophily",3,2,"lower",4,4,3,"local","regional","bigger",43213.2499281951
"1114","G59","G84",0,0.00451728234709347,0.0054694444459684,-1,0.000952162098874928,"higher",4,0,0,1,1,"np_homophily",3,2,"lower",7,4,3,"regional","regional","regional_match",50149.0110371577
"1115","G6","G84",0,0.00621088366214912,0.0054694444459684,1,-0.000741439216180723,"lower",0,0,1,0,1,"higher",1,2,"higher",3,4,1,"regional","regional","regional_match",125858.090591953
"1116","G60","G84",0,0.00114668178299981,0.0054694444459684,0,0.00432276266296859,"higher",1,0,0,1,1,"np_homophily",2,2,"match",2,4,0,"regional","regional","regional_match",113730.918839523
"1117","G66","G84",0,7.43008566589935e-06,0.0054694444459684,0,0.0054620143603025,"higher",1,0,0,1,1,"np_homophily",2,2,"match",3,4,1,"local","regional","bigger",107717.905865994
"1118","G71","G84",0,0.00635483274997845,0.0054694444459684,0,-0.000885388304010055,"lower",0,0,1,1,1,"np_homophily",2,2,"match",1,4,0,"local","regional","bigger",103587.655384925
"1119","G72","G84",0,0.00258720365018067,0.0054694444459684,0,0.00288224079578773,"higher",2,0,0,0,1,"higher",2,2,"match",2,4,1,"local","regional","bigger",113163.434544234
"1120","G8","G84",0,0.0918639967511016,0.0054694444459684,0,-0.0863945523051332,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,4,3,"regional","regional","regional_match",113088.834850709
"1121","G9","G84",0,0.000633959977160723,0.0054694444459684,-1,0.00483548446880768,"higher",1,0,0,1,1,"np_homophily",3,2,"lower",4,4,1,"regional","regional","regional_match",119363.653374312
"1122","G16","G85",0,0,0.0095668134756622,0,0.0095668134756622,"higher",0,0,1,1,0,"lower",1,1,"match",1,4,0,"local","regional","bigger",87741.4941914711
"1123","G20","G85",1,0.000806723398014089,0.0095668134756622,-2,0.00876009007764811,"higher",4,0,0,1,0,"lower",3,1,"lower",6,4,4,"regional","regional","regional_match",89936.7102325164
"1124","G21","G85",0,0.0001036430124939,0.0095668134756622,-1,0.0094631704631683,"higher",0,0,1,1,0,"lower",2,1,"lower",3,4,0,"local","regional","bigger",104231.537057258
"1125","G29","G85",0,0.000669274139494594,0.0095668134756622,0,0.0088975393361676,"higher",0,0,1,1,0,"lower",1,1,"match",3,4,1,"local","regional","bigger",23257.3741644308
"1126","G4","G85",0,7.98051006739163e-05,0.0095668134756622,-1,0.00948700837498828,"higher",0,0,1,1,0,"lower",2,1,"lower",5,4,1,"regional","regional","regional_match",4435.40692480691
"1127","G41","G85",0,0.00312278569447108,0.0095668134756622,0,0.00644402778119112,"higher",0,0,1,0,0,"no_np_homophily",1,1,"match",4,4,0,"local","regional","bigger",9287.20663274128
"1128","G43","G85",0,0.000624248446774465,0.0095668134756622,-2,0.00894256502888773,"higher",4,0,0,1,0,"lower",3,1,"lower",3,4,2,"regional","regional","regional_match",90077.1487511961
"1129","G59","G85",0,0.00451728234709347,0.0095668134756622,-2,0.00504953112856873,"higher",4,0,0,1,0,"lower",3,1,"lower",7,4,3,"regional","regional","regional_match",89094.7204757366
"1130","G6","G85",0,0.00621088366214912,0.0095668134756622,0,0.00335592981351308,"higher",0,0,1,0,0,"no_np_homophily",1,1,"match",3,4,1,"regional","regional","regional_match",13926.6123516648
"1131","G60","G85",0,0.00114668178299981,0.0095668134756622,-1,0.00842013169266239,"higher",1,0,0,1,0,"lower",2,1,"lower",2,4,0,"regional","regional","regional_match",104652.527268326
"1132","G66","G85",0,7.43008566589935e-06,0.0095668134756622,-1,0.0095593833899963,"higher",1,0,0,1,0,"lower",2,1,"lower",3,4,1,"local","regional","bigger",98917.4586905742
"1133","G69","G85",0,0.000657863434326975,0.0095668134756622,0,0.00890895004133522,"higher",0,0,1,0,0,"no_np_homophily",1,1,"match",1,4,0,"local","regional","bigger",9287.20663274128
"1134","G71","G85",0,0.00635483274997845,0.0095668134756622,-1,0.00321198072568375,"higher",0,0,1,1,0,"lower",2,1,"lower",1,4,0,"local","regional","bigger",100131.862603199
"1135","G8","G85",0,0.0918639967511016,0.0095668134756622,-1,-0.0822971832754394,"lower",7,0,0,1,0,"lower",2,1,"lower",5,4,3,"regional","regional","regional_match",105052.516302526
"1136","G9","G85",0,0.000633959977160723,0.0095668134756622,-2,0.00893285349850148,"higher",1,0,0,1,0,"lower",3,1,"lower",4,4,1,"regional","regional","regional_match",1500.55448315805
"1137","G13","G86",0,0.00192406970886424,0.000284414106939704,-1,-0.00163965560192454,"lower",5,0,0,1,1,"np_homophily",2,1,"lower",4,1,1,"regional","local","smaller",10874.6196221938
"1138","G20","G86",1,0.000806723398014089,0.000284414106939704,-2,-0.000522309291074385,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",6,1,1,"regional","local","smaller",12080.440448004
"1139","G43","G86",0,0.000624248446774465,0.000284414106939704,-2,-0.000339834339834761,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",3,1,0,"regional","local","smaller",11664.557509336
"1140","G59","G86",0,0.00451728234709347,0.000284414106939704,-2,-0.00423286824015377,"lower",4,0,0,1,1,"np_homophily",3,1,"lower",7,1,1,"regional","local","smaller",16350.5189526483
"1141","G6","G86",0,0.00621088366214912,0.000284414106939704,0,-0.00592646955520942,"lower",0,0,1,0,1,"higher",1,1,"match",3,1,0,"regional","local","smaller",97984.7041740488
"1142","G8","G86",0,0.0918639967511016,0.000284414106939704,-1,-0.0915795826441619,"lower",7,0,0,1,1,"np_homophily",2,1,"lower",5,1,0,"regional","local","smaller",81274.8869861176
"1143","G9","G86",0,0.000633959977160723,0.000284414106939704,-2,-0.000349545870221019,"lower",1,0,0,1,1,"np_homophily",3,1,"lower",4,1,0,"regional","local","smaller",88872.0200149961
"1144","G13","G9",0,0.00192406970886424,0.000633959977160723,1,-0.00129010973170352,"lower",5,1,0,1,1,"np_homophily",2,3,"higher",4,4,2,"regional","regional","regional_match",89191.9698292687
"1145","G14","G9",0,0,0.000633959977160723,1,0.000633959977160723,"higher",0,1,0,0,1,"higher",2,3,"higher",3,4,1,"local","regional","bigger",88611.6229087723
"1146","G16","G9",0,0,0.000633959977160723,2,0.000633959977160723,"higher",0,1,0,1,1,"np_homophily",1,3,"higher",1,4,1,"local","regional","bigger",86416.6925608295
"1147","G17","G9",0,0.00338440320094692,0.000633959977160723,0,-0.0027504432237862,"lower",7,1,1,1,1,"np_homophily",3,3,"match",2,4,2,"local","regional","bigger",90056.7349583256
"1148","G19","G9",0,0.002405615661348,0.000633959977160723,1,-0.00177165568418728,"lower",0,1,0,1,1,"np_homophily",2,3,"higher",2,4,1,"local","regional","bigger",88329.6575764078
"1149","G20","G9",0,0.000806723398014089,0.000633959977160723,0,-0.000172763420853366,"lower",4,1,0,1,1,"np_homophily",3,3,"match",6,4,2,"regional","regional","regional_match",88438.5930154692
"1150","G21","G9",0,0.0001036430124939,0.000633959977160723,1,0.000530316964666823,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",3,4,2,"local","regional","bigger",103036.901634747
"1151","G29","G9",0,0.000669274139494594,0.000633959977160723,2,-3.53141623338709e-05,"lower",0,1,0,1,1,"np_homophily",1,3,"higher",3,4,1,"local","regional","bigger",22741.8744058768
"1152","G4","G9",0,7.98051006739163e-05,0.000633959977160723,1,0.000554154876486807,"higher",0,1,0,1,1,"np_homophily",2,3,"higher",5,4,4,"regional","regional","regional_match",5293.04479565888
"1153","G41","G9",0,0.00312278569447108,0.000633959977160723,2,-0.00248882571731036,"lower",0,1,0,0,1,"higher",1,3,"higher",4,4,2,"local","regional","bigger",9225.67132164384
"1154","G43","G9",0,0.000624248446774465,0.000633959977160723,0,9.71153038625773e-06,"higher",4,1,1,1,1,"np_homophily",3,3,"match",3,4,2,"regional","regional","regional_match",88579.4518249094
"1155","G48","G9",0,0.000568828213879408,0.000633959977160723,0,6.51317632813146e-05,"higher",3,1,0,1,1,"np_homophily",3,3,"match",4,4,2,"local","regional","bigger",89851.2925605525
"1156","G59","G9",0,0.00451728234709347,0.000633959977160723,0,-0.00388332236993275,"lower",4,1,0,1,1,"np_homophily",3,3,"match",7,4,3,"regional","regional","regional_match",87594.222511386
"1157","G6","G9",0,0.00621088366214912,0.000633959977160723,2,-0.0055769236849884,"lower",0,1,0,0,1,"higher",1,3,"higher",3,4,2,"regional","regional","regional_match",14946.0303998754
"1158","G60","G9",0,0.00114668178299981,0.000633959977160723,1,-0.000512721805839085,"lower",1,1,0,1,1,"np_homophily",2,3,"higher",2,4,1,"regional","regional","regional_match",103474.11844882
"1159","G66","G9",0,7.43008566589935e-06,0.000633959977160723,1,0.000626529891494824,"higher",1,1,0,1,1,"np_homophily",2,3,"higher",3,4,2,"local","regional","bigger",97701.2855615135
"1160","G69","G9",0,0.000657863434326975,0.000633959977160723,2,-2.39034571662525e-05,"lower",0,1,0,0,1,"higher",1,3,"higher",1,4,1,"local","regional","bigger",9225.67132164384
"1161","G71","G9",0,0.00635483274997845,0.000633959977160723,1,-0.00572087277281773,"lower",0,1,0,1,1,"np_homophily",2,3,"higher",1,4,1,"local","regional","bigger",98874.9668331908
"1162","G72","G9",0,0.00258720365018067,0.000633959977160723,1,-0.00195324367301994,"lower",2,1,0,0,1,"higher",2,3,"higher",2,4,1,"local","regional","bigger",103294.451700681
"1163","G8","G9",0,0.0918639967511016,0.000633959977160723,1,-0.0912300367739409,"lower",7,1,1,1,1,"np_homophily",2,3,"higher",5,4,3,"regional","regional","regional_match",103866.410213834
"1164","G29","G10",0,0.000669274139494594,0.000136821089902165,2,-0.000532453049592429,"lower",0,0,1,1,0,"lower",1,3,"higher",3,3,0,"local","local","local_match",33145.9276004436
"1165","G13","G11",0,0.00192406970886424,0.000197937358057163,1,-0.00172613235080708,"lower",5,2,0,1,1,"np_homophily",2,3,"higher",4,1,1,"regional","local","smaller",70725.6015288126
"1166","G17","G11",0,0.00338440320094692,0.000197937358057163,0,-0.00318646584288976,"lower",7,2,0,1,1,"np_homophily",3,3,"match",2,1,0,"local","local","local_match",74628.762229666
"1167","G19","G11",0,0.002405615661348,0.000197937358057163,1,-0.00220767830329084,"lower",0,2,0,1,1,"np_homophily",2,3,"higher",2,1,0,"local","local","local_match",73565.785855687
