"","ego","alter","dv","ego_capacity_n","alter_capacity_n","ej_diff","c_diff_n","c_diff_cat","count_ego_collaboratives","count_alter_collaboratives","overlap_collab","ego_np_501c3","alter_np_501c3","np_match","ego_ej_mission","alter_ej_mission","ej_diff_cat","count_ego_issues","count_alter_issues","i_match","ego_local","alter_local","geo_diff_cat","distance"
"251","G8","G28",0,1,0,-2,-1,"lower",7,0,0,1,0,"lower",2,0,"lower",5,1,0,"regional","local","smaller",85795.2623122852
"252","G9","G28",0,0.00594262836081384,0,-3,-0.00594262836081384,"lower",1,0,0,1,0,"lower",3,0,"lower",4,1,1,"regional","local","smaller",22630.8236874332
"253","G20","G29",0,0.0065766676690612,0.000669274139494594,-1,-0.0059073935295666,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",6,3,2,"regional","local","smaller",85411.9455328606
"254","G4","G29",1,0.00278770759691127,0.000669274139494594,-1,-0.00211843345741668,"lower",0,0,1,1,1,"np_homophily",3,2,"lower",5,3,2,"regional","local","smaller",20625.8761540756
"255","G43","G29",0,0.005603390557631,0.000669274139494594,-1,-0.0049341164181364,"lower",4,0,0,1,1,"np_homophily",3,2,"lower",3,3,1,"regional","local","smaller",85656.3257870509
"256","G59","G29",0,0.0443776319735864,0.000669274139494594,0,-0.0437083578340918,"lower",4,0,0,1,1,"np_homophily",2,2,"match",7,3,3,"regional","local","smaller",83488.4465346895
"257","G6","G29",0,0.187250546989594,0.000669274139494594,-1,-0.186581272850099,"lower",0,0,1,0,1,"higher",3,2,"lower",3,3,2,"regional","local","smaller",36719.8131590012
"258","G8","G29",0,1,0.000669274139494594,0,-0.999330725860505,"lower",7,0,0,1,1,"np_homophily",2,2,"match",5,3,1,"regional","local","smaller",85864.2225182336
"259","G9","G29",0,0.00594262836081384,0.000669274139494594,-1,-0.00527335422131925,"lower",1,0,0,1,1,"np_homophily",3,2,"lower",4,3,1,"regional","local","smaller",22741.8744058134
"260","G13","G3",0,0.0267042614034154,0.00097713415818973,1,-0.0257271272452257,"lower",5,0,0,1,1,"np_homophily",2,3,"higher",4,6,4,"regional","regional","regional_match",93686.4750196533
"261","G14","G3",0,0,0.00097713415818973,2,0.00097713415818973,"higher",0,0,1,0,1,"higher",1,3,"higher",3,6,2,"local","regional","bigger",93318.5238719307
"262","G16","G3",0,0,0.00097713415818973,2,0.00097713415818973,"higher",0,0,1,1,1,"np_homophily",1,3,"higher",1,6,1,"local","regional","bigger",88019.8976672469
"263","G17","G3",0,0.029108290703348,0.00097713415818973,1,-0.0281311565451583,"lower",7,0,0,1,1,"np_homophily",2,3,"higher",2,6,2,"local","regional","bigger",94721.437762293
"264","G19","G3",0,0.0678291239383343,0.00097713415818973,2,-0.0668519897801446,"lower",0,0,1,1,1,"np_homophily",1,3,"higher",2,6,1,"local","regional","bigger",92963.6974902813
"265","G20","G3",0,0.0065766676690612,0.00097713415818973,0,-0.00559953351087147,"lower",4,0,0,1,1,"np_homophily",3,3,"match",6,6,5,"regional","regional","regional_match",92875.3599153805
"266","G21","G3",0,0.000919981902138087,0.00097713415818973,1,5.71522560516433e-05,"higher",0,0,1,1,1,"np_homophily",2,3,"higher",3,6,2,"local","regional","bigger",103634.297945662
"267","G29","G3",0,0.00447578469577884,0.00097713415818973,1,-0.00349865053758911,"lower",0,0,1,1,1,"np_homophily",2,3,"higher",3,6,3,"local","regional","bigger",20336.806734914
